Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,zscore
831,20,RL,80.0,11900,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957-01-01,1957-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,387,3,3,CBlock,3,3,No,Rec,1040,Unf,0,352,1392,GasA,3,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1957-01-01,RFn,2,458,3,3,Y,0,0,0,0,192,0,0,None,None,0,,2008-01-01,WD,Normal,166000,-0.2350344681694762
832,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,PConc,4,3,No,Unf,0,Unf,0,600,600,GasA,5,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,2005-01-01,RFn,2,480,3,3,Y,0,166,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,151000,-0.6005396197989138
833,60,RL,44.0,9548,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,223,4,3,PConc,4,3,No,GLQ,483,Unf,0,458,941,GasA,5,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,2003-01-01,RFn,2,613,3,3,Y,192,39,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,237000,0.5968704863204416
834,20,RL,100.0,10004,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964-01-01,1964-01-01,Gable,CompShg,HdBoard,Plywood,BrkFace,180,3,3,CBlock,3,3,No,Rec,196,BLQ,345,975,1516,GasA,3,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,1964-01-01,RFn,2,472,3,3,Y,0,0,0,0,152,0,0,None,None,0,,2009-01-01,WD,Normal,167000,0.0010209422578689013
835,20,RL,75.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961-01-01,1961-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,3,3,CBlock,3,3,No,Rec,572,Unf,0,572,1144,GasA,4,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1961-01-01,Unf,2,456,3,3,Y,0,0,0,0,0,0,0,GdWo,None,0,,2008-01-01,WD,Normal,139950,-0.7071452890241664
836,20,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950-01-01,1995-01-01,Gable,CompShg,VinylSd,HdBoard,None,0,3,3,CBlock,4,3,No,BLQ,442,Unf,0,625,1067,GasA,3,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,4,4,Min2,0,0,Attchd,1996-01-01,Unf,2,436,3,3,Y,290,0,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,128000,-0.8537280842088888
837,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948-01-01,1973-01-01,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,BrkTil,3,3,No,Rec,338,Unf,0,1221,1559,GasA,4,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,Min2,0,0,Detchd,1948-01-01,Unf,2,812,3,3,Y,0,116,230,0,0,0,0,GdWo,None,0,,2007-01-01,COD,Normal,153500,0.08287886684154502
838,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973-01-01,1973-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,158,3,3,CBlock,3,3,No,BLQ,330,Unf,0,153,483,GasA,3,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,3,5,Typ,0,0,Detchd,1973-01-01,Unf,1,264,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2008-01-01,WD,Normal,100000,-1.006021897387821
839,20,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,No,Unf,0,Unf,0,1099,1099,GasA,5,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,4,6,Typ,0,0,Attchd,1999-01-01,Unf,1,352,3,3,Y,278,0,0,0,0,0,0,None,None,0,,2008-01-01,WD,Normal,144000,-0.7928105589373159
840,50,RL,70.0,11767,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946-01-01,1995-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,No,BLQ,352,Unf,0,416,768,GasA,5,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,1946-01-01,Unf,1,240,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2008-01-01,WD,Normal,130500,-0.6005396197989138
841,70,RH,69.0,12155,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,No,BLQ,156,Unf,0,516,672,GasA,3,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,2,7,Typ,0,0,Detchd,1934-01-01,Unf,1,400,3,3,P,0,0,254,0,0,0,0,None,None,0,,2008-01-01,WD,Normal,140000,-0.06370392834317734
842,70,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904-01-01,2002-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,PConc,3,3,No,Unf,0,Unf,0,650,650,GasA,4,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,4,8,Typ,1,1,Detchd,1983-01-01,Unf,2,686,4,3,P,70,78,68,0,0,0,0,None,None,0,,2008-01-01,WD,Normal,157500,0.044805413546811945
843,80,RL,82.0,9020,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966-01-01,1966-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,183,3,3,CBlock,3,3,Gd,Rec,312,ALQ,539,276,1127,GasA,3,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,3,6,Typ,0,0,Attchd,1966-01-01,RFn,2,490,4,4,Y,0,129,0,0,0,0,0,GdPrv,None,0,,2008-01-01,WD,Normal,174900,-0.6671681630646967
844,90,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961-01-01,1961-01-01,Gable,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,No,Unf,0,Unf,0,1800,1800,GasA,5,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,3,10,Typ,0,0,None,,None,0,0,0,0,Y,0,0,0,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,141000,0.5416639790430786
845,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,Mn,Unf,0,Unf,0,876,876,GasA,4,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,3,7,Typ,1,4,Detchd,1949-01-01,Unf,3,720,3,3,Y,418,0,194,0,0,0,0,None,None,0,,2008-01-01,WD,Normal,153900,-0.1893463242157965
846,85,RL,69.0,16647,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975-01-01,1981-01-01,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,4,3,Gd,ALQ,1390,Unf,0,0,1390,GasA,3,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,Min2,2,3,Basment,1975-01-01,Fin,2,611,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,171000,0.3532003852341499
847,60,RL,75.0,9317,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993-01-01,1993-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,137,4,3,PConc,4,3,No,ALQ,513,Unf,0,227,740,GasA,5,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,1993-01-01,Unf,2,425,3,3,Y,234,72,192,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,213000,0.4940721624246623
848,20,RL,36.0,15523,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972-01-01,1972-01-01,Gable,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,3,Av,BLQ,460,Unf,0,404,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,5,Typ,1,2,Attchd,1972-01-01,Unf,1,338,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,133500,-1.2401736351504296
849,50,RL,75.0,45600,Pave,None,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908-01-01,1997-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,907,907,GasA,3,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,3,10,Typ,1,4,Detchd,1908-01-01,Unf,2,360,2,3,Y,486,40,0,0,175,0,0,None,None,0,,2008-01-01,WD,Normal,240000,1.6039133259661316
850,80,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976-01-01,1994-01-01,Hip,CompShg,Plywood,Plywood,BrkFace,360,4,4,CBlock,3,3,No,Unf,0,Unf,0,528,528,GasA,5,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1976-01-01,RFn,2,512,3,3,Y,113,100,0,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,187000,0.6463659756035947
851,120,RM,36.0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,4,3,PConc,4,3,Av,GLQ,659,Unf,0,189,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,Typ,0,0,Attchd,2003-01-01,Fin,2,420,3,3,Y,140,0,0,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,131500,-1.270632397786216
852,120,RL,69.0,3196,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,4,3,PConc,4,3,Gd,Unf,0,Unf,0,1273,1273,GasA,5,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,4,7,Typ,1,3,Attchd,2003-01-01,Fin,2,400,3,3,Y,143,20,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,215000,-0.11319941762633035
853,75,RL,53.0,7128,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,No,Rec,364,Unf,0,554,918,GasA,4,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,3,7,Typ,2,4,Detchd,1941-01-01,Unf,1,240,3,3,Y,0,0,0,0,126,0,0,MnPrv,None,0,,2007-01-01,WD,Normal,164000,0.24849838867363394
854,80,RL,69.0,12095,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964-01-01,1964-01-01,Gable,CompShg,MetalSd,HdBoard,BrkFace,115,3,4,CBlock,3,3,Gd,Rec,564,Unf,0,563,1127,GasA,3,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,3,7,Typ,1,2,Attchd,1964-01-01,RFn,2,645,3,3,Y,180,0,0,0,0,0,0,MnPrv,None,0,,2009-01-01,WD,Normal,158000,-0.13413981693843355
855,20,RL,102.0,17920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955-01-01,1974-01-01,Hip,CompShg,Wd Sdng,Plywood,None,0,3,3,CBlock,3,3,Mn,ALQ,306,Rec,1085,372,1763,GasA,3,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,3,6,Typ,1,4,Attchd,1955-01-01,Unf,2,454,3,3,Y,0,418,0,0,312,0,0,None,None,0,,2006-01-01,WD,Abnorml,170000,0.5016868530836089
856,20,RL,69.0,6897,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962-01-01,2010-01-01,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,3,No,ALQ,659,Unf,0,381,1040,GasA,5,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,Typ,0,0,Detchd,1962-01-01,Unf,1,260,3,3,Y,0,104,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,127000,-0.9051272461567784
857,80,RL,69.0,10970,Pave,None,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978-01-01,1978-01-01,Gable,CompShg,Plywood,HdBoard,None,0,3,3,CBlock,4,4,Gd,GLQ,505,LwQ,435,0,940,GasA,3,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,1981-01-01,Unf,2,576,3,2,Y,0,0,34,0,0,0,0,MnPrv,None,0,,2008-01-01,WD,Normal,147000,-0.9317786634630916
858,60,RL,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994-01-01,1995-01-01,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,No,Unf,0,Unf,0,702,702,GasA,4,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,3,6,Typ,1,3,Attchd,1994-01-01,Fin,2,343,3,3,Y,0,36,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,174000,-0.06560760100791399
859,20,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976-01-01,1976-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,189,3,3,CBlock,4,3,No,Unf,0,Unf,0,1090,1090,GasA,3,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,3,6,Typ,1,3,Attchd,1976-01-01,RFn,2,479,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,,2009-01-01,WD,Family,152000,-0.2769152667936826
860,60,RL,69.0,11029,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968-01-01,1984-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,3,3,CBlock,3,3,Mn,BLQ,619,Unf,0,435,1054,GasA,3,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,4,9,Typ,1,4,Attchd,1968-01-01,Unf,2,619,3,3,Y,0,65,0,0,222,0,0,None,None,0,,2006-01-01,WD,Normal,250000,2.1674004347281812
861,50,RL,55.0,7642,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918-01-01,1998-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,4,3,BrkTil,3,3,No,Unf,0,Unf,0,912,912,GasA,4,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,4,7,Typ,1,4,Detchd,1925-01-01,Unf,1,216,3,3,Y,0,240,0,0,0,0,0,GdPrv,None,0,,2007-01-01,WD,Normal,189950,-0.17030959756842998
862,190,RL,75.0,11625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965-01-01,1965-01-01,Hip,CompShg,Plywood,HdBoard,None,0,3,3,PConc,3,3,Mn,BLQ,841,Unf,0,198,1039,GasA,5,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,3,6,Typ,0,0,Attchd,1965-01-01,Unf,2,504,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,131500,-0.9070309188215151
863,20,RL,81.0,9672,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984-01-01,1985-01-01,Hip,CompShg,HdBoard,Plywood,None,0,3,3,PConc,4,3,No,GLQ,338,Unf,0,702,1040,GasA,3,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,3,6,Typ,0,0,Attchd,1986-01-01,Unf,2,480,3,3,Y,0,0,0,0,0,0,0,GdPrv,None,0,,2010-01-01,WD,Normal,152000,-0.7966179042667891
864,20,RL,70.0,7931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959-01-01,1959-01-01,Hip,CompShg,BrkFace,Plywood,None,0,3,3,CBlock,3,3,No,BLQ,1148,Unf,0,0,1148,GasA,3,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1959-01-01,Unf,1,672,3,3,Y,0,0,0,0,0,0,0,GdPrv,None,0,,2009-01-01,WD,Normal,132500,-0.6995305983652198
865,20,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007-01-01,2008-01-01,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,5,3,No,Unf,0,Unf,0,1372,1372,GasA,5,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,2008-01-01,Fin,2,529,3,3,Y,0,140,0,0,0,0,0,None,None,0,,2008-01-01,New,Partial,250580,-0.27310792146420926
866,20,RL,69.0,8750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970-01-01,1970-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,3,3,CBlock,3,3,No,BLQ,828,Unf,0,174,1002,GasA,3,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,1973-01-01,Unf,2,902,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,,2009-01-01,WD,Normal,148500,-0.9774668074167713
867,20,RL,67.0,10656,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,274,4,3,PConc,4,3,Av,Unf,0,Unf,0,1638,1638,GasA,5,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,2007-01-01,RFn,3,870,3,3,Y,192,80,0,0,0,0,0,None,None,0,,2007-01-01,New,Partial,248900,0.24849838867363394
868,20,RL,85.0,6970,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961-01-01,1961-01-01,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,No,ALQ,932,Unf,0,108,1040,GasA,3,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,2,5,Typ,0,0,Attchd,1961-01-01,RFn,2,544,3,3,Y,168,0,0,0,0,0,0,None,Shed,400,,2007-01-01,WD,Normal,129000,-0.7528334329778461
869,60,RL,69.0,14762,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948-01-01,1950-01-01,Gable,CompShg,Plywood,Plywood,None,0,3,3,Slab,0,0,None,None,0,None,0,0,0,GasA,4,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,3,7,Typ,1,3,Attchd,1979-01-01,Unf,2,672,3,3,P,120,144,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,169000,1.5315737647061387
870,60,RL,80.0,9938,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993-01-01,1994-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,246,4,3,PConc,4,3,No,GLQ,750,Unf,0,300,1050,GasA,5,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,4,8,Typ,1,3,Attchd,1993-01-01,Fin,2,574,3,3,Y,156,90,0,0,0,0,0,GdPrv,None,0,,2010-01-01,WD,Normal,236000,0.8253112060888401
871,20,RL,60.0,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962-01-01,1962-01-01,Hip,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,No,Unf,0,Unf,0,894,894,GasA,4,N,SBrkr,894,0,0,894,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1962-01-01,Unf,1,308,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,109500,-1.18306345520833
872,60,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998-01-01,1998-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,116,3,3,PConc,4,3,No,GLQ,505,Unf,0,299,804,GasA,5,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,1998-01-01,RFn,2,523,3,3,Y,0,77,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,200500,0.3170306046041535
873,20,RL,74.0,8892,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953-01-01,1996-01-01,Gable,CompShg,WdShing,Wd Shng,None,0,4,3,Stone,3,3,Av,Unf,0,Unf,0,105,105,GasA,4,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,4,5,Typ,0,0,Attchd,1953-01-01,Unf,2,414,3,3,Y,196,0,150,0,0,0,0,GdWo,None,0,,2008-01-01,WD,Normal,116000,-1.1526046925725435
874,40,RL,60.0,12144,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949-01-01,1950-01-01,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,CBlock,3,3,No,Rec,375,Unf,0,457,832,GasA,4,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,3,6,Typ,1,4,Attchd,1949-01-01,Unf,1,288,3,3,Y,0,28,0,0,0,0,0,None,Othr,0,,2009-01-01,WD,Normal,133000,-0.47108987859682133
875,50,RM,52.0,5720,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,No,Unf,0,Unf,0,676,676,GasA,5,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,3,5,Typ,0,0,Detchd,1941-01-01,Unf,1,200,3,3,Y,26,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Abnorml,66500,-0.7318930336657429
876,60,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007-01-01,2007-01-01,Gable,CompShg,CemntBd,CmentBd,None,0,4,3,PConc,4,3,Av,GLQ,64,Unf,0,1120,1184,GasA,5,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,5,11,Typ,1,4,BuiltIn,2007-01-01,Fin,2,550,3,3,Y,208,364,0,0,0,0,0,None,None,0,,2007-01-01,New,Partial,303477,2.0836388374797683
877,20,RL,94.0,25286,Pave,None,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963-01-01,1963-01-01,Gable,CompShg,HdBoard,Plywood,None,0,3,3,PConc,3,3,Gd,ALQ,633,Unf,0,431,1064,GasA,4,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1963-01-01,Unf,2,648,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,132250,-0.9051272461567784
878,60,RL,74.0,8834,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004-01-01,2005-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,216,4,3,PConc,5,3,No,GLQ,1170,Unf,0,292,1462,GasA,5,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,5,10,Typ,1,4,Attchd,2004-01-01,Fin,3,738,3,3,Y,184,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,350000,1.3488211888914199
879,85,RL,88.0,11782,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961-01-01,1995-01-01,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,Av,ALQ,899,Unf,0,210,1109,GasA,3,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,4,6,Min2,0,0,Detchd,1987-01-01,Unf,2,576,3,3,Y,192,0,0,0,0,0,0,MnPrv,Shed,400,,2010-01-01,WD,Normal,148000,-0.6862048897120632
880,20,RL,69.0,7000,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,90,4,4,CBlock,3,3,No,ALQ,646,Unf,0,218,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1978-01-01,Unf,1,336,3,3,Y,0,0,0,0,0,0,0,GdWo,None,0,,2009-01-01,WD,Normal,136500,-1.2401736351504296
