Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log
800,50,RL,60.0,7200,Reg,Lvl,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,5,7,1937-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,Ex,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939-01-01,Unf,1,240,TA,TA,Y,0,0,264,0,0,0,0,6,2007-01-01,WD,Normal,175000,12.072541252905651
801,60,RL,79.0,12798,IR1,HLS,Inside,Mod,ClearCr,Feedr,1Fam,2Story,6,5,1997-01-01,1997-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,Gd,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,Gd,Attchd,1997-01-01,RFn,2,603,TA,TA,Y,403,114,185,0,0,0,400,5,2008-01-01,WD,Normal,200000,12.206072645530174
802,30,RM,40.0,4800,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,7,1916-01-01,1990-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,Ex,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1957-01-01,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,7,2007-01-01,WD,Normal,109900,11.607326140391713
803,60,RL,63.0,8199,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2005-01-01,2005-01-01,Gable,WdShing,Wd Shng,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,Ex,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005-01-01,Fin,2,410,TA,TA,Y,36,18,0,0,0,0,0,10,2008-01-01,WD,Normal,189000,12.14950229404178
804,60,RL,107.0,13891,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008-01-01,2009-01-01,Hip,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,Ex,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009-01-01,RFn,3,1020,TA,TA,Y,52,170,0,0,192,0,0,1,2009-01-01,New,Partial,582933,13.275827535915461
805,20,RL,75.0,9000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1954-01-01,1954-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,TA,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,Gd,Attchd,1954-01-01,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,0,6,2006-01-01,WD,Family,118000,11.678439903447801
806,20,RL,91.0,12274,IR1,Lvl,FR2,Gtl,Somerst,Norm,1Fam,1Story,7,5,2008-01-01,2008-01-01,Gable,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,Gd,Attchd,2008-01-01,RFn,2,554,TA,TA,Y,0,60,0,0,0,0,0,7,2008-01-01,New,Partial,227680,12.33569641332368
807,80,RL,75.0,9750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,5,1967-01-01,1967-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,Gd,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,Gd,Attchd,1967-01-01,Fin,1,384,TA,TA,Y,68,0,0,0,0,0,0,10,2006-01-01,WD,Normal,135500,11.816726919301892
809,80,RL,85.0,13400,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,5,1966-01-01,1966-01-01,Gable,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966-01-01,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,0,6,2006-01-01,WD,Normal,159950,11.982616545377663
810,75,RM,90.0,8100,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,5,5,1898-01-01,1965-01-01,Hip,AsbShng,AsbShng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,Gd,Detchd,1910-01-01,Unf,2,360,Fa,Po,N,40,156,0,0,0,0,0,11,2009-01-01,WD,Normal,106000,11.571194373094205
811,20,RL,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1974-01-01,1999-01-01,Hip,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974-01-01,RFn,2,484,TA,TA,Y,265,0,0,0,0,648,0,1,2006-01-01,WD,Normal,181000,12.106252310247962
812,120,RM,70.0,4438,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2004-01-01,2004-01-01,Gable,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004-01-01,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,6,2008-01-01,ConLD,Normal,144500,11.881034786534624
813,20,C (all),66.0,8712,Reg,Bnk,Inside,Mod,IDOTRR,Norm,1Fam,1Story,5,5,1952-01-01,1952-01-01,Hip,Wd Sdng,Wd Sdng,BrkFace,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,Gd,Basment,1952-01-01,Unf,2,504,TA,TA,N,0,0,0,0,0,0,54,6,2010-01-01,WD,Alloca,55993,10.932981961904135
814,20,RL,75.0,9750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1958-01-01,1958-01-01,Gable,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,1958-01-01,RFn,1,301,TA,TA,Y,0,0,275,0,0,0,500,4,2007-01-01,COD,Normal,157900,11.969717200243734
815,50,RL,45.0,8248,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,1918-01-01,1950-01-01,Gable,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,Gd,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,Gd,Detchd,1955-01-01,Unf,1,280,TA,TA,P,207,0,96,0,0,0,0,7,2006-01-01,WD,Normal,116000,11.661345470088502
816,20,RL,48.0,12137,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1998-01-01,1998-01-01,Gable,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1998-01-01,RFn,2,598,TA,TA,Y,0,34,0,0,0,0,0,5,2010-01-01,WD,Normal,224900,12.323411137947407
817,20,RL,73.0,11425,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,1954-01-01,1954-01-01,Gable,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954-01-01,RFn,1,275,TA,TA,Y,0,0,120,0,0,0,0,7,2006-01-01,WD,Normal,137000,11.827736204810263
818,20,RL,73.0,13265,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,8,5,2002-01-01,2002-01-01,Hip,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,Ex,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002-01-01,RFn,3,857,TA,TA,Y,150,59,0,0,0,0,0,7,2008-01-01,WD,Normal,271000,12.509874099861838
819,80,RL,80.0,8816,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,6,7,1971-01-01,1971-01-01,Gable,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1971-01-01,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,6,2010-01-01,WD,Normal,155000,11.951180395901384
820,120,RL,44.0,6371,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2009-01-01,2010-01-01,Gable,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010-01-01,RFn,2,484,TA,TA,Y,192,35,0,0,0,0,0,6,2010-01-01,New,Partial,224000,12.319401330837177
821,60,RL,72.0,7226,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,2003-01-01,RFn,2,595,TA,TA,Y,0,45,0,0,0,0,0,6,2008-01-01,WD,Normal,183000,12.117241431823558
822,20,RM,60.0,6000,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,4,4,1953-01-01,1953-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,TA,N,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,Min2,0,Gd,Detchd,1974-01-01,Unf,2,576,TA,TA,Y,0,32,112,0,0,0,0,2,2009-01-01,WD,Normal,93000,11.440354772135393
823,60,RL,65.0,12394,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,Ex,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003-01-01,Fin,2,433,TA,TA,Y,100,48,0,0,0,0,0,10,2007-01-01,WD,Family,225000,12.323855681186558
824,50,RL,60.0,9900,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,1940-01-01,1950-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,TA,Y,SBrkr,944,545,0,1489,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940-01-01,Unf,1,240,TA,TA,Y,335,0,0,0,0,0,0,7,2009-01-01,WD,Normal,139500,11.845819880243557
825,20,FV,81.0,11216,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006-01-01,2006-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,Ex,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006-01-01,RFn,2,776,TA,TA,Y,0,140,0,0,0,0,0,6,2006-01-01,New,Partial,232600,12.3570755190667
827,45,RM,50.0,6130,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,1924-01-01,1950-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,Gd,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,Gd,5,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,Y,0,0,116,0,0,0,0,5,2008-01-01,WD,Normal,109500,11.603679828238693
828,20,RL,65.0,8529,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2001-01-01,2001-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001-01-01,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,0,4,2009-01-01,WD,Normal,189000,12.14950229404178
829,60,RL,80.0,28698,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,5,5,1967-01-01,1967-01-01,Flat,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,Min2,0,Gd,Attchd,1967-01-01,Fin,2,538,TA,TA,Y,486,0,0,0,225,0,0,6,2009-01-01,WD,Abnorml,185000,12.128111104060462
830,160,FV,24.0,2544,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2005-01-01,2005-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005-01-01,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,0,7,2006-01-01,WD,Normal,147400,11.900905258737373
831,20,RL,80.0,11900,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,5,1957-01-01,1957-01-01,Gable,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957-01-01,RFn,2,458,TA,TA,Y,0,0,0,0,192,0,0,6,2008-01-01,WD,Normal,166000,12.01974306733868
832,160,FV,30.0,3180,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005-01-01,2005-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005-01-01,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,0,6,2006-01-01,WD,Normal,151000,11.925035115797062
833,60,RL,44.0,9548,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,6,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003-01-01,RFn,2,613,TA,TA,Y,192,39,0,0,0,0,0,1,2010-01-01,WD,Normal,237000,12.375815420117268
834,20,RL,100.0,10004,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1964-01-01,1964-01-01,Gable,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1964-01-01,RFn,2,472,TA,TA,Y,0,0,0,0,152,0,0,2,2009-01-01,WD,Normal,167000,12.025749091398891
835,20,RL,75.0,7875,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1961-01-01,1961-01-01,Gable,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1961-01-01,Unf,2,456,TA,TA,Y,0,0,0,0,0,0,0,9,2008-01-01,WD,Normal,139950,11.8490404949436
836,20,RL,60.0,9600,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,4,7,1950-01-01,1995-01-01,Gable,VinylSd,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,Gd,Attchd,1996-01-01,Unf,2,436,TA,TA,Y,290,0,0,0,0,0,0,2,2010-01-01,WD,Normal,128000,11.759785542901755
837,30,RM,90.0,8100,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,1948-01-01,1973-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,Gd,Detchd,1948-01-01,Unf,2,812,TA,TA,Y,0,116,230,0,0,0,0,6,2007-01-01,COD,Normal,153500,11.941455846009388
838,160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973-01-01,1973-01-01,Gable,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,1973-01-01,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,0,11,2008-01-01,WD,Normal,100000,11.512925464970229
839,20,RL,75.0,9525,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1995-01-01,2006-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,1999-01-01,Unf,1,352,TA,TA,Y,278,0,0,0,0,0,0,6,2008-01-01,WD,Normal,144000,11.877568578558138
840,50,RL,70.0,11767,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,1946-01-01,1995-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1946-01-01,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,5,2008-01-01,WD,Normal,130500,11.779128505744886
841,70,RH,60.0,12155,IR1,Lvl,Inside,Gtl,SWISU,Norm,1Fam,2Story,6,8,1925-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,Gd,Detchd,1934-01-01,Unf,1,400,TA,TA,P,0,0,254,0,0,0,0,3,2008-01-01,WD,Normal,140000,11.84939770159144
842,70,RM,60.0,10440,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,8,1904-01-01,2002-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983-01-01,Unf,2,686,Gd,TA,P,70,78,68,0,0,0,0,6,2008-01-01,WD,Normal,157500,11.967180737247824
843,80,RL,82.0,9020,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,7,1966-01-01,1966-01-01,Gable,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1966-01-01,RFn,2,490,Gd,Gd,Y,0,129,0,0,0,0,0,5,2008-01-01,WD,Normal,174900,12.071969661006694
844,90,RL,80.0,8000,Reg,Lvl,Corner,Gtl,NAmes,Artery,Duplex,1Story,5,4,1961-01-01,1961-01-01,Gable,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,Y,0,0,0,0,0,0,0,7,2007-01-01,WD,Normal,141000,11.856515169360305
845,50,RM,100.0,12665,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,8,1915-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949-01-01,Unf,3,720,TA,TA,Y,418,0,194,0,0,0,0,6,2008-01-01,WD,Normal,153900,11.94405831982697
846,85,RL,71.0,16647,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,5,5,1975-01-01,1981-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975-01-01,Fin,2,611,TA,TA,Y,0,0,0,0,0,0,0,1,2007-01-01,WD,Normal,171000,12.049418835484797
847,60,RL,75.0,9317,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1993-01-01,1993-01-01,Gable,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993-01-01,Unf,2,425,TA,TA,Y,234,72,192,0,0,0,0,7,2009-01-01,WD,Normal,213000,12.269047444691562
848,20,RL,36.0,15523,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1972-01-01,1972-01-01,Gable,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1972-01-01,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,0,8,2009-01-01,WD,Normal,133500,11.801856756822442
849,50,RL,75.0,45600,IR2,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,6,8,1908-01-01,1997-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1908-01-01,Unf,2,360,Fa,TA,Y,486,40,0,0,175,0,0,9,2008-01-01,WD,Normal,240000,12.388394202324129
850,80,RL,80.0,9600,Reg,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,6,7,1976-01-01,1994-01-01,Hip,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976-01-01,RFn,2,512,TA,TA,Y,113,100,0,0,0,0,0,8,2007-01-01,WD,Normal,187000,12.138863895836725
851,120,RM,36.0,4435,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,Gd,Attchd,2003-01-01,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,11,2007-01-01,WD,Normal,131500,11.786762130599957
852,120,RL,43.0,3196,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,8,5,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003-01-01,Fin,2,400,TA,TA,Y,143,20,0,0,0,0,0,5,2006-01-01,WD,Normal,215000,12.2783933071098
853,75,RL,53.0,7128,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,7,5,1941-01-01,1950-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,0,554,918,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,1941-01-01,Unf,1,240,TA,TA,Y,0,0,0,0,126,0,0,8,2007-01-01,WD,Normal,164000,12.007621706806335
854,80,RL,73.0,12095,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1964-01-01,1964-01-01,Gable,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1964-01-01,RFn,2,645,TA,TA,Y,180,0,0,0,0,0,0,8,2009-01-01,WD,Normal,158000,11.970350312009105
