Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,Street_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
959,20,RL,65.0,8450,Pave,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,,699,,0,638,1337,5,1337,0,0,1337,1,0,2,0,3,1,4,6,Typ,0,4,Attchd,2003-01-01,RFn,2,531,3,3,0,39,0,0,0,0,0,10,2007-01-01,WD,Normal,185000,12.128111104060462,181191.80511917887,185758.4611984648,195370.33806856818,179333.25920551605,176587.7967580308,179610.0422730102,173714.85834474783,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
960,160,FV,24.0,2572,Pave,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999-01-01,1999-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,,604,,0,92,696,5,696,720,0,1416,1,0,2,1,3,1,4,6,Typ,0,4,Detchd,1999-01-01,Unf,2,484,3,3,0,44,0,0,0,0,0,5,2010-01-01,WD,Normal,155000,11.951180395901384,139251.39543538197,209964.2137003106,221201.7034756054,179333.25920551605,176587.7967580308,140824.9134954193,199845.74518258244,207518.35324481042,151534.94913879986,151822.40732140312,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,179924.77736359928,175363.73826391206,178533.24392839923,169322.47974861524,132483.46274086222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
961,20,RL,50.0,7207,Pave,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958-01-01,2008-01-01,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,3,4,CBlock,3,3,,696,,0,162,858,4,858,0,0,858,1,0,1,0,2,1,3,4,Typ,0,4,None,1801-01-01,None,0,0,0,0,117,0,0,0,0,0,0,2,2010-01-01,WD,Normal,116500,11.665646551987892,182388.8759624519,188357.71550418506,127901.58977370606,182263.7779857168,179405.30470883314,183417.4467719586,175003.29920658065,171099.37434907316,143430.47212385485,166362.94180015108,148643.92967309544,170721.19331306903,172746.2781777243,179330.3939611063,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,108956.66477338466,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
962,60,RL,80.0,12227,Pave,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977-01-01,1995-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,3,4,CBlock,4,4,,896,,0,434,1330,3,1542,1330,0,2872,1,0,2,1,4,1,3,11,Typ,1,3,Attchd,1977-01-01,Fin,2,619,3,3,550,282,0,0,0,0,0,7,2008-01-01,WD,Normal,272000,12.513557345278134,225520.83420091082,185758.4611984648,185222.41104204138,199941.47443426514,176587.7967580308,179610.0422730102,199845.74518258244,167806.2815054121,159563.33263635586,163615.5612780045,149050.0543191652,169431.7229251908,171222.55659600082,176152.44902358553,173838.9885038167,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
963,160,RL,24.0,2308,Pave,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976-01-01,1976-01-01,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,3,3,CBlock,4,3,,556,,0,248,804,3,804,744,0,1548,1,0,2,1,3,1,4,7,Typ,1,3,Detchd,1976-01-01,Unf,2,440,3,3,48,0,0,0,0,0,0,7,2007-01-01,WD,Normal,155000,11.951180395901384,139538.95606815667,187587.31645068835,157819.65398167726,180900.2161334178,177743.40189196885,177408.4615535197,203277.04698811582,170119.89785772323,176508.21654094782,147188.50442408584,149705.90633027573,169942.19953516845,172221.65343929594,177321.89317486083,171701.92048220665,176558.21861350903,179913.82264883327,169331.49421902694,132928.52869783103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
964,20,RL,122.0,11923,Pave,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,5,3,,0,,0,1800,1800,5,1800,0,0,1800,0,0,2,0,2,1,5,7,Typ,0,4,Attchd,2007-01-01,Fin,2,702,3,3,288,136,0,0,0,0,0,5,2009-01-01,WD,Normal,239000,12.384218830913648,182466.04765618738,187497.16578693656,192647.25239517994,181854.0157285595,178286.82894767178,182422.8985545343,173896.57234662716,168960.11396163498,215087.49394043538,215639.7293194377,221947.83308264182,168800.81863802517,170744.766171846,177930.18077380542,179588.35526481533,177502.68903864766,180645.18653429346,169442.10236645662,199024.493440907,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
965,60,RL,80.0,11316,Pave,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,4,3,PConc,4,3,,624,,0,193,817,5,824,1070,0,1894,1,0,2,1,4,1,4,8,Typ,1,4,BuiltIn,2002-01-01,Fin,2,510,3,3,0,40,0,0,0,0,0,2,2010-01-01,WD,Normal,214900,12.277928082630602,225520.83420091082,185758.4611984648,234765.8345399022,179333.25920551605,176587.7967580308,179610.0422730102,199845.74518258244,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,173838.9885038167,175363.73826391206,178533.24392839923,169322.47974861524,235121.70061256574,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
966,60,RL,65.0,10237,Pave,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,,0,,0,783,783,5,783,701,0,1484,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2005-01-01,Fin,2,393,3,3,0,72,0,0,0,0,0,7,2007-01-01,New,Partial,178900,12.09458226949681,235462.46639557104,187497.16578693656,192875.82895248913,184868.4147746423,178286.82894767178,182422.8985545343,206298.35982034856,168960.11396163498,215087.49394043538,215639.7293194377,221947.83308264182,272779.53403669974,272420.94799825497,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,199024.493440907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
967,50,RL,130.0,9600,Pave,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,4,BrkTil,3,2,,428,,0,300,728,5,976,332,0,1308,1,0,1,1,2,1,3,7,Min2,2,3,Detchd,1940-01-01,Unf,1,256,3,3,0,70,0,0,0,0,0,6,2009-01-01,WD,Normal,160000,11.982929094215963,143275.60846681776,188357.71550418506,206081.01148546324,182263.7779857168,179405.30470883314,183417.4467719586,142034.97897279292,171099.37434907316,152630.9203539454,152970.63578202875,128261.75945287975,170721.19331306903,172746.2781777243,179330.3939611063,176932.6384631912,178618.96630297299,150277.83940637566,170856.7826262809,134839.8474490496,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
968,20,RL,73.0,7390,Pave,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955-01-01,1955-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151.0,3,3,CBlock,3,3,,902,,0,196,1098,3,1098,0,0,1098,1,0,1,0,3,1,3,6,Typ,0,4,Attchd,1955-01-01,Unf,1,260,3,3,0,0,0,0,0,0,0,7,2008-01-01,WD,Normal,135000,11.813030057420567,182466.04765618738,187497.16578693656,144825.90905976115,181854.0157285595,178286.82894767178,182422.8985545343,173896.57234662716,211599.54346241028,144844.02171666728,146788.2263682597,147213.0388465542,168800.81863802517,170744.766171846,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,199024.493440907,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
969,50,RM,50.0,5925,Pave,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,BrkTil,3,3,,0,,0,600,600,2,600,368,0,968,0,0,1,0,2,1,3,6,Typ,0,4,None,1801-01-01,None,0,0,0,0,0,0,0,0,0,0,0,5,2009-01-01,WD,Abnorml,37900,10.542706391070517,143275.60846681776,126569.88061237283,125640.89488685303,182263.7779857168,179405.30470883314,183417.4467719586,142034.97897279292,171099.37434907316,212305.49422492197,212930.83103073566,128261.75945287975,170721.19331306903,143198.56924770965,179330.3939611063,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,108956.66477338466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
970,190,RL,75.0,10382,Pave,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958-01-01,1958-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,3,2,CBlock,3,3,,513,,0,75,588,3,1095,0,0,1095,1,0,1,0,2,1,3,6,Typ,0,4,Attchd,1958-01-01,RFn,1,264,3,3,0,0,0,0,0,0,0,3,2006-01-01,ConLD,Normal,140000,11.84939770159144,133829.8615926709,185758.4611984648,147021.18032159554,179333.25920551605,176587.7967580308,133829.8615926709,166453.86678244238,207518.35324481042,159563.33263635586,163615.5612780045,149050.0543191652,160913.83775741918,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
971,50,RL,60.0,10800,Pave,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949-01-01,1950-01-01,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,3,3,CBlock,3,3,,0,,0,720,720,3,720,472,0,1192,0,0,1,1,4,1,3,6,Typ,0,4,None,1801-01-01,None,0,0,0,0,0,0,0,0,0,0,0,12,2006-01-01,WD,Abnorml,135000,11.813030057420567,143130.0908604894,187497.16578693656,144825.90905976115,181854.0157285595,178286.82894767178,182422.8985545343,141807.12431853416,168960.11396163498,132068.53373854829,139623.32587157487,147213.0388465542,168800.81863802517,146460.9943187256,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,109846.21701219064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
972,160,RL,36.0,2268,Pave,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003-01-01,2004-01-01,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,,567,,0,197,764,5,764,862,0,1626,0,0,2,0,2,1,4,6,Typ,0,4,BuiltIn,2003-01-01,RFn,2,474,3,3,0,27,0,0,0,0,0,7,2009-01-01,WD,Normal,173000,12.061046873479915,146373.92791284944,188357.71550418506,308174.0814678937,182263.7779857168,179405.30470883314,145291.5705504659,208676.52511710813,171099.37434907316,212305.49422492197,151505.78058284626,222006.88135099763,170721.19331306903,172746.2781777243,179330.3939611063,176932.6384631912,178618.96630297299,181868.28137588763,262611.9022412782,252134.6390741042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
973,120,RL,55.0,7892,Pave,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979-01-01,1979-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,4,3,,0,,0,918,918,3,918,0,0,918,0,0,2,0,2,1,3,5,Typ,1,3,Attchd,1979-01-01,Unf,1,264,3,3,28,0,0,0,0,0,0,4,2010-01-01,WD,Normal,99500,11.507912923146684,201768.45944954484,185758.4611984648,186545.74603427874,179333.25920551605,176587.7967580308,183564.46238931277,173714.85834474783,167806.2815054121,172775.68659379546,167946.97897279292,149050.0543191652,169431.7229251908,171222.55659600082,176152.44902358553,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
974,20,FV,95.0,11639,Pave,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007-01-01,2008-01-01,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,4,3,PConc,4,3,,0,,0,1428,1428,5,1428,0,0,1428,0,0,2,0,3,1,4,6,Typ,0,4,Attchd,2007-01-01,Fin,2,480,3,3,0,120,0,0,0,0,0,12,2008-01-01,New,Partial,182000,12.111761966058932,183483.42335687473,210711.1147336276,221796.84719755696,180900.2161334178,177743.40189196885,182050.89910022676,173908.22081527795,170119.89785772323,220188.76611870964,224484.6844860566,219254.5623316537,264628.6962867708,261621.11539816772,177321.89317486083,171701.92048220665,176558.21861350903,179913.82264883327,169331.49421902694,199231.7335432684,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
975,70,RL,60.0,11414,Pave,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910-01-01,1993-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,4,BrkTil,4,3,,0,,0,728,728,3,1136,883,0,2019,0,0,1,0,3,1,4,8,Typ,0,4,Detchd,1997-01-01,Unf,2,532,3,3,509,135,0,0,0,0,0,10,2009-01-01,WD,Normal,167500,12.028738630247258,174938.83079633545,188357.71550418506,127901.58977370606,187535.87184506565,160399.56747709657,183417.4467719586,208676.52511710813,171099.37434907316,160126.80308466725,162907.61067372252,128261.75945287975,170721.19331306903,172746.2781777243,179330.3939611063,175996.14066579417,178618.96630297299,181868.28137588763,170856.7826262809,134839.8474490496,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
976,160,FV,73.5,2651,Pave,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000-01-01,2000-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,,641,,0,32,673,5,673,709,0,1382,1,0,2,1,3,1,4,6,Typ,0,4,Detchd,2000-01-01,Unf,2,490,3,3,153,50,0,0,0,0,0,4,2006-01-01,WD,Normal,165000,12.013700752882718,139251.39543538197,209964.2137003106,221201.7034756054,179333.25920551605,176587.7967580308,140824.9134954193,199845.74518258244,167806.2815054121,151534.94913879986,151822.40732140312,218004.40229801767,169431.7229251908,171222.55659600082,176152.44902358553,179924.77736359928,175363.73826391206,178533.24392839923,169322.47974861524,132483.46274086222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
977,30,RL,51.0,5900,Pave,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923-01-01,1958-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,PConc,4,3,,0,,0,440,440,3,869,0,0,869,0,0,1,0,2,1,2,4,Typ,0,4,None,1801-01-01,None,0,0,0,0,0,0,0,0,0,0,0,8,2006-01-01,WD,Normal,85500,11.356271654924852,104328.52749672809,188357.71550418506,127901.58977370606,182263.7779857168,179405.30470883314,183417.4467719586,175003.29920658065,171099.37434907316,143430.47212385485,144846.6989391839,222006.88135099763,170721.19331306903,172746.2781777243,179330.3939611063,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,108956.66477338466,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
978,120,FV,35.0,4274,Pave,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,,1106,,0,135,1241,5,1241,0,0,1241,1,0,1,1,1,1,4,4,Typ,0,4,Attchd,2007-01-01,Fin,2,569,3,3,0,116,0,0,0,0,0,11,2007-01-01,New,Partial,199900,12.205572520488492,200260.48719755697,211173.15526939585,223318.84301118867,181854.0157285595,178286.82894767178,182091.12666481588,173896.57234662716,168960.11396163498,215087.49394043538,215639.7293194377,221947.83308264182,272779.53403669974,272420.94799825497,177930.18077380542,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,199024.493440907,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
979,20,RL,68.0,9450,Pave,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1954-01-01,1954-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,3,3,,552,,0,342,894,5,894,0,0,894,0,0,1,0,3,1,3,5,Typ,0,4,Detchd,1999-01-01,Unf,2,400,3,3,0,0,0,0,0,0,0,5,2007-01-01,WD,Abnorml,110000,11.608235644774552,183220.12629763645,188117.14266198743,132023.63868179964,182390.85289187043,178583.60913411377,182294.9984742077,174792.93454186135,170831.95883496347,151042.40629733022,151961.00308466726,147693.47573999345,170439.80277871882,144863.6812026117,178304.61558859114,175711.7479320638,190404.1449964764,180395.79248117236,169635.87309320696,131681.9093723326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
980,20,RL,80.0,8816,Pave,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963-01-01,1963-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,3,3,,651,,0,470,1121,3,1121,0,0,1121,1,0,1,0,3,1,3,5,Typ,0,4,Detchd,1963-01-01,Unf,2,480,3,3,0,80,0,0,0,0,0,6,2009-01-01,WD,Normal,139000,11.842229212112828,182388.8759624519,188357.71550418506,137994.26253677416,143148.68999722382,179405.30470883314,183417.4467719586,175003.29920658065,171099.37434907316,212305.49422492197,212930.83103073566,222006.88135099763,170721.19331306903,172746.2781777243,179330.3939611063,175996.14066579417,178618.96630297299,181868.28137588763,170856.7826262809,134839.8474490496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
981,85,RL,73.0,12122,Pave,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961-01-01,2007-01-01,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,5,3,CBlock,3,3,,867,,0,77,944,4,999,0,0,999,1,0,1,0,3,1,5,6,Typ,0,4,Attchd,1961-01-01,RFn,2,588,3,3,144,76,0,0,0,0,0,7,2008-01-01,WD,Normal,178400,12.091783499128047,152241.9231482512,185758.4611984648,147021.18032159554,179333.25920551605,176587.7967580308,179610.0422730102,142255.31628951008,167806.2815054121,203933.29162364587,207900.71681401756,149050.0543191652,169431.7229251908,171222.55659600082,176152.44902358553,173838.9885038167,175363.73826391206,178533.24392839923,252170.27081445683,198054.58963262377,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
982,60,RL,98.0,12203,Pave,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998-01-01,1999-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,975.0,4,3,PConc,4,3,,854,,0,371,1225,5,1276,1336,0,2612,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1998-01-01,Fin,3,676,3,3,250,0,0,0,0,0,0,7,2009-01-01,WD,Normal,336000,12.724866438945341,231431.22890614078,188117.14266198743,279558.95436927414,182390.85289187043,178583.60913411377,182294.9984742077,203721.46980665775,210036.3576626952,211366.1628024151,211467.11995113018,220233.78524049473,170439.80277871882,172961.08799554026,178304.61558859114,178094.36975756896,177562.818510861,180395.79248117236,169635.87309320696,200966.59844319642,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
983,20,RL,43.0,3182,Pave,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,,0,,0,1266,1266,5,1266,0,0,1266,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,2007-01-01,Fin,2,388,3,3,100,16,0,0,0,0,0,3,2008-01-01,WD,Normal,159895,11.982272628789678,183220.12629763645,188117.14266198743,188502.5299898207,182390.85289187043,178583.60913411377,182294.9984742077,174792.93454186135,170831.95883496347,211366.1628024151,211467.11995113018,220233.78524049473,170439.80277871882,172961.08799554026,178304.61558859114,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,200966.59844319642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
