Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,zscore,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
659,50,RL,78.0,17503,Pave,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,CBlock,3,3,Unf,0,Unf,0,912,912,3,912,546,0,1458,0,1,1,0,3,1,3,6,Typ,1,4,Attchd,1948-01-01,Unf,1,330,3,3,192,0,0,0,0,0,0,1,2010-01-01,WD,Abnorml,97500,-0.10939207229685703,146263.04405776437,189772.0384814444,148453.1461282202,139601.61488340193,180789.40361355388,185083.46198713017,144920.19847265727,171598.9745324658,213467.6379936724,214320.46730569776,149535.70819401578,173042.95920722766,150452.86259441054,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
660,20,RL,75.0,9937,Pave,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964-01-01,1999-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,3,4,PConc,3,3,BLQ,637,Unf,0,849,1486,5,1486,0,0,1486,1,0,1,0,3,1,3,7,Typ,0,4,Detchd,1968-01-01,Fin,2,480,3,3,0,0,0,0,0,0,0,3,2009-01-01,WD,Normal,167000,-0.05608923768423072,184114.31012750248,190822.63039667328,129487.83451032192,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,219356.57153482703,149152.2673895285,149289.16340192044,225753.70601036132,173250.85997574835,175696.38306722682,182859.94490500522,179604.677141225,182392.14794844048,172511.2545927356,133973.39126272922,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
661,60,RL,80.0,12384,Pave,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976-01-01,1976-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,233,3,3,CBlock,4,3,Unf,0,Unf,0,793,793,3,1142,793,0,1935,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1976-01-01,RFn,2,550,3,3,0,113,252,0,0,0,0,11,2007-01-01,WD,Normal,197900,0.798659788782527,241643.32197234887,190822.63039667328,186935.4624271262,184091.9431636991,180681.53851065293,185778.89631424958,210198.1701528621,170902.793076039,173238.52205616923,166938.8655355416,149175.89220882507,173250.85997574835,175696.38306722682,225620.51460448102,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
662,60,RL,52.0,46589,Pave,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994-01-01,2005-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,528,4,3,PConc,4,4,GLQ,1361,Rec,180,88,1629,5,1686,762,0,2448,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1994-01-01,RFn,3,711,3,3,517,76,0,0,0,0,0,7,2009-01-01,WD,Normal,402000,1.7752438657924305,234904.53438134433,191925.80193880785,297694.3148834019,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,214618.50693624382,212956.08887786308,213349.97984493064,223161.76239724827,173156.7749954454,175769.36378286793,214234.7110535318,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
663,20,RL,120.0,13560,Pave,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968-01-01,1968-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216,3,3,CBlock,2,2,Unf,0,Unf,0,1392,1392,4,1392,0,0,1392,1,0,1,0,2,1,3,5,Maj2,2,3,Attchd,1968-01-01,RFn,2,576,3,3,0,0,240,0,0,0,0,7,2009-01-01,WD,Normal,110000,-0.2350344681694762,183872.15971795493,190260.49364406467,146624.60930225946,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,220821.72487892277,149608.72652732246,147244.12044056185,150091.7375878606,173756.05450523144,174806.9266139117,180429.02137365617,180044.32093441885,144583.0744170096,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
664,85,RL,90.0,10012,Pave,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972-01-01,1972-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,3,CBlock,4,3,BLQ,920,Rec,180,38,1138,3,1181,0,0,1181,1,0,2,0,3,1,3,6,Typ,0,4,Detchd,1974-01-01,RFn,2,588,3,3,0,0,180,0,0,0,0,4,2008-01-01,WD,Normal,137500,-0.6367094004289102,156254.98240591638,189772.0384814444,129725.11029121926,183624.4474363544,180789.40361355388,185083.46198713017,142417.85392800206,171598.9745324658,177462.26511613568,167994.77996113396,149535.70819401578,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,134033.37213713946,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
665,20,RL,49.0,20896,Pave,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,5,3,GLQ,1721,Unf,0,356,2077,5,2097,0,0,2097,1,0,1,1,1,1,5,8,Typ,1,5,Attchd,2005-01-01,Fin,3,1134,3,3,192,267,0,0,0,0,0,1,2006-01-01,New,Partial,423000,1.1070547604698648,184114.31012750248,190822.63039667328,224447.09034706952,174951.06381344306,180681.53851065293,185778.89631424958,174056.17108050353,170902.793076039,213616.69244183038,213788.4738497268,225753.70601036132,265165.2336171889,262257.8518782315,225620.51460448102,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
666,60,RL,106.0,11194,Pave,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,4,3,PConc,4,3,Unf,0,Unf,0,1406,1406,5,1454,482,0,1936,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,2000-01-01,RFn,2,504,3,3,188,124,0,0,0,0,0,11,2006-01-01,WD,Normal,230500,0.8005634614472636,234904.53438134433,191925.80193880785,191314.93616429096,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,173024.94176154427,212956.08887786308,213349.97984493064,223161.76239724827,173156.7749954454,175769.36378286793,182773.74126300955,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
667,60,RL,73.0,18450,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965-01-01,1979-01-01,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113,3,4,CBlock,4,3,LwQ,187,Rec,723,111,1021,3,1465,915,0,2380,0,0,2,1,3,1,3,7,Sev,1,1,CarPort,1965-01-01,Unf,2,596,3,3,0,265,0,0,0,0,0,8,2007-01-01,WD,Abnorml,129000,1.645794124590338,240153.3508005577,190260.49364406467,146624.60930225946,184575.01446514972,180869.57415618957,185607.41429554246,210916.23696172572,195842.30635573846,173756.29356740505,166170.83274865636,150091.7375878606,173756.05450523144,151222.36196627945,176668.45525757904,180044.32093441885,180932.91906721535,160053.58862978205,135794.12271815975,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
668,20,RL,65.0,8125,Pave,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994-01-01,1998-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,258,3,3,PConc,4,3,GLQ,1138,Unf,0,270,1408,5,1679,0,0,1679,1,0,2,0,3,1,4,7,Typ,1,2,Attchd,1994-01-01,RFn,2,575,3,3,224,42,0,0,0,0,0,10,2008-01-01,WD,Normal,193500,0.3113195866099435,186530.65479001423,192140.4886905827,189106.3131195486,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,166279.86193117432,169989.85315223166,226077.88022137442,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
669,20,RL,71.0,14175,Pave,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956-01-01,1987-01-01,Gable,CompShg,CemntBd,Wd Sdng,BrkFace,0,3,3,CBlock,3,3,Rec,988,Unf,0,200,1188,4,1437,0,0,1437,1,0,1,1,3,1,3,6,Min2,1,3,Detchd,1999-01-01,Unf,2,576,3,3,304,0,0,0,0,0,0,11,2006-01-01,WD,Normal,168000,-0.14936919825632677,186530.65479001423,192140.4886905827,142129.94508606574,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,229666.2942516241,150729.53681142154,150644.54201427253,173987.6003887277,175498.35820721005,181500.94309787193,202056.73440234613,153449.89682836598,173977.4958446567,135047.24401049083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
670,30,RL,80.0,11600,Pave,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,BrkTil,2,3,Unf,0,Unf,0,700,700,5,1180,0,0,1180,0,0,1,0,2,1,2,5,Typ,1,4,Detchd,1922-01-01,Unf,1,252,3,2,0,0,67,0,0,0,0,7,2006-01-01,WD,Normal,137500,-0.6386130730936469,103277.02703959453,190260.49364406467,199904.58171218354,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,170075.5277296531,150508.22703138867,151109.1377764395,135183.73438800062,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671,60,RL,64.0,8633,Pave,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,4,3,GLQ,193,Unf,0,545,738,5,738,738,0,1476,1,0,2,1,3,1,4,7,Typ,0,4,Attchd,2005-01-01,Fin,2,540,3,3,100,35,0,0,0,0,0,2,2009-01-01,WD,Normal,173500,-0.07512596433159727,240153.3508005577,190260.49364406467,198907.637566975,184575.01446514972,180869.57415618957,185607.41429554246,210916.23696172572,170075.5277296531,213178.04756149533,214336.1233714828,225912.44170630813,173756.05450523144,174806.9266139117,180096.99120295816,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
672,70,RH,54.0,6629,Pave,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925-01-01,1950-01-01,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,4,BrkTil,3,3,BLQ,551,Unf,0,121,672,3,697,672,0,1369,1,0,2,0,3,1,3,6,Typ,0,4,Detchd,1930-01-01,Unf,1,300,3,3,147,0,0,0,0,0,0,7,2009-01-01,WD,Normal,103600,-0.27881893945841923,174451.1244403033,145142.75680971978,135437.16379922983,137072.96655562086,181840.14435429464,185765.49400541733,209382.73240476946,164290.3282382912,147842.4766187789,149247.63723811228,134130.44098577843,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,134929.81833967112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
673,20,RL,68.0,11250,Pave,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977-01-01,1977-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,4,3,CBlock,4,3,ALQ,767,Unf,0,441,1208,3,1208,0,0,1208,1,0,1,1,3,1,3,6,Typ,1,3,Attchd,1977-01-01,RFn,2,546,3,3,198,42,0,0,0,0,0,6,2006-01-01,WD,Normal,165000,-0.5853102384810206,186530.65479001423,192140.4886905827,219440.3282382912,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,177220.37328151194,170642.37582186272,150644.54201427253,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
674,20,RL,110.0,14442,Pave,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957-01-01,2004-01-01,Hip,CompShg,CemntBd,CmentBd,BrkFace,106,3,3,PConc,3,3,GLQ,1186,Unf,0,291,1477,5,1839,0,0,1839,1,0,2,0,3,1,4,7,Typ,2,3,Attchd,1957-01-01,Fin,2,416,3,3,0,87,0,0,200,0,0,6,2007-01-01,WD,Normal,257500,0.6159072129678081,186530.65479001423,192140.4886905827,210357.20415608672,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,220102.93273072524,229666.2942516241,226656.86028935993,226077.88022137442,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
675,20,RL,80.0,9200,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965-01-01,1965-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,3,CBlock,3,3,Rec,892,Unf,0,244,1136,3,1136,0,0,1136,1,0,1,0,3,1,3,5,Typ,1,4,Attchd,1965-01-01,RFn,1,384,3,3,426,0,0,0,0,0,0,7,2008-01-01,WD,Normal,140000,-0.7223746703420596,186530.65479001423,192140.4886905827,146550.84275580788,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,166279.86193117432,169989.85315223166,150644.54201427253,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
676,160,RL,24.0,2289,Pave,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978-01-01,1978-01-01,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,3,3,CBlock,3,3,ALQ,311,Unf,0,544,855,3,855,586,0,1441,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1978-01-01,Unf,2,440,3,3,28,0,0,0,0,0,0,4,2009-01-01,WD,Normal,148500,-0.14175450759738015,143135.04553221187,191925.80193880785,161128.599576007,185163.20235761424,181840.14435429464,140755.5024445148,209382.73240476946,173024.94176154427,179727.01792512444,158316.45953360767,151115.43088185362,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
677,70,RM,60.0,9600,Pave,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900-01-01,1950-01-01,Gable,CompShg,AsbShng,Stucco,BrkFace,0,3,3,BrkTil,3,2,Unf,0,Unf,0,1095,1095,2,1095,679,0,1774,1,0,2,0,4,2,3,8,Min2,0,4,2Types,1920-01-01,Unf,3,779,2,2,0,0,90,0,0,0,0,5,2006-01-01,WD,Normal,87000,0.49216848975992566,166664.91843214954,128929.311973349,130005.92961907775,183624.4474363544,180789.40361355388,185083.46198713017,207719.191607084,171598.9745324658,133519.76817558298,158773.0228975414,134973.79491879055,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,149106.84987044657,172172.48635921977,175596.06614845298,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
678,30,RL,52.0,9022,Pave,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,BrkTil,3,3,Unf,0,Unf,0,768,768,5,792,0,0,792,0,0,1,0,2,1,4,5,Typ,0,4,Detchd,1924-01-01,Unf,1,240,2,2,316,0,120,0,0,0,0,5,2009-01-01,WD,Normal,109500,-1.3772380670114686,101683.31685132426,192140.4886905827,131865.19170449564,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,213481.39406255822,214349.15087426855,132319.84223850467,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,135047.24401049083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
679,20,RL,80.0,11844,Pave,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008-01-01,2008-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,464,4,3,PConc,5,3,Unf,0,Unf,0,2046,2046,5,2046,0,0,2046,0,0,2,1,3,1,4,7,Typ,1,4,Attchd,2008-01-01,Fin,3,834,3,3,322,82,0,0,0,0,0,7,2009-01-01,New,Partial,372500,1.0099674545682955,186187.2381501979,191925.80193880785,281032.1038134431,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,214618.50693624382,212956.08887786308,213349.97984493064,223161.76239724827,274717.58830423374,271594.71316354786,178004.31580896085,180150.96165943588,183843.44039975764,269088.0355973869,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
680,20,RL,71.0,9945,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961-01-01,1961-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57,3,3,CBlock,3,3,Rec,827,Unf,0,161,988,3,988,0,0,988,1,0,1,0,3,1,3,5,Typ,0,4,Detchd,1963-01-01,Unf,2,572,3,3,0,0,0,0,0,0,0,10,2007-01-01,WD,Normal,128500,-1.0041182247230844,183872.15971795493,190260.49364406467,139562.23707622965,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,220821.72487892277,149608.72652732246,147244.12044056185,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
681,120,RL,50.0,8012,Pave,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980-01-01,1980-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,3,CBlock,4,3,BLQ,543,BLQ,119,261,923,3,923,0,0,923,0,0,2,0,2,1,3,5,Typ,1,3,Attchd,1980-01-01,RFn,1,264,3,3,80,0,0,0,0,0,0,5,2010-01-01,WD,Normal,143000,-1.127856947930967,203172.07561264967,191925.80193880785,185210.37683338608,185163.20235761424,181840.14435429464,184671.5270347508,176896.93649462832,173024.94176154427,179727.01792512444,171839.7043835051,151115.43088185362,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
682,50,RH,55.0,4500,Pave,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932-01-01,2000-01-01,Gable,CompShg,VinylSd,Stucco,BrkFace,0,3,3,BrkTil,3,3,Rec,182,Unf,0,611,793,5,848,672,0,1520,0,0,1,0,3,1,3,6,Typ,0,4,Detchd,1968-01-01,Unf,1,281,3,3,0,0,56,0,0,0,0,7,2009-01-01,WD,Abnorml,159434,0.008635632916815518,145810.84995979376,142508.22976680385,149762.58381344308,184934.2195220277,181733.4349959794,186579.96456780235,145731.26876268862,172057.78287685383,213481.39406255822,161094.3581390032,132319.84223850467,173987.6003887277,149872.43994817862,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,135047.24401049083,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
683,120,RL,80.0,2887,Pave,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996-01-01,1997-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,3,PConc,4,3,GLQ,1003,Unf,0,288,1291,5,1291,0,0,1291,1,0,1,0,2,1,4,6,Typ,1,4,Attchd,1996-01-01,Unf,2,431,3,3,307,0,0,0,0,0,0,11,2008-01-01,WD,Normal,173000,-0.42730540730787825,191783.62459364487,190822.63039667328,205314.688716151,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,170902.793076039,152973.5092752097,149845.79997121033,225753.70601036132,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
684,20,RL,90.0,11248,Pave,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002-01-01,2002-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,215,4,3,PConc,4,3,GLQ,1059,Unf,0,567,1626,5,1668,0,0,1668,1,0,2,0,3,1,4,7,Typ,1,3,Attchd,2002-01-01,Fin,3,702,3,3,257,45,0,0,0,0,0,7,2007-01-01,WD,Normal,285000,0.29037918729784035,186530.65479001423,192140.4886905827,196545.81931722641,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,220102.93273072524,213481.39406255822,214349.15087426855,226077.88022137442,173987.6003887277,175498.35820721005,181500.94309787193,180374.6693098701,183946.41354884257,262345.1199555817,203588.0265268703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
